DateTime,TEMP,CO,NO,NO2,PM10,PM2.5,HUM,DIR,SPD,PRES,Month,Hour,TF_CNT
2019-11-06 12:00:00,0.74,0.37,25.35,33.48,1.0,0.83,73.78,164.48,0.61,625.0,11,12,7633.0
2019-11-06 13:00:00,0.74,0.44,27.18,33.95,0.98,0.75,69.11,162.72,0.72,625.0,11,13,7925.0
2019-11-06 14:00:00,1.5,0.54,60.07,36.58,1.58,0.99,64.67,167.84,0.62,625.0,11,14,6777.0
2019-11-06 15:00:00,3.51,0.82,110.46,42.79,3.13,1.59,56.81,172.81,0.61,625.0,11,15,3833.0
2019-11-06 16:00:00,7.84,0.79,65.42,34.96,5.06,1.92,41.43,170.72,1.13,625.0,11,16,4569.0
2019-11-06 17:00:00,11.01,0.49,46.54,29.1,5.82,2.15,32.31,169.08,0.92,625.0,11,17,4357.0
2019-11-06 18:00:00,14.17,0.45,23.61,23.85,5.38,2.06,26.9,180.14,0.98,625.0,11,18,6158.0
2019-11-06 19:00:00,10.26,0.33,17.56,20.95,11.06,6.96,51.74,86.17,2.95,626.72,11,19,5380.0
2019-11-06 20:00:00,6.28,0.18,2.79,7.91,3.27,2.41,66.28,46.21,3.41,630.4,11,20,4241.0
2019-11-06 21:00:00,0.53,0.15,1.69,6.51,1.01,0.86,86.44,41.12,2.75,630.4,11,21,3457.0
2019-11-06 22:00:00,-0.2,0.17,2.0,7.83,1.36,1.2,92.58,55.03,1.68,630.4,11,22,3067.0
2019-11-06 23:00:00,-0.56,0.15,2.59,7.32,0.83,0.73,95.31,52.34,1.66,630.4,11,23,2076.0
2019-11-07 00:00:00,-1.0,0.22,6.32,9.42,0.27,0.26,95.47,49.42,1.74,630.4,11,0,1424.0
2019-11-07 01:00:00,-1.8,0.18,1.6,8.6,0.2,0.2,94.5,61.0,1.9,630.4,11,1,831.0
2019-11-07 02:00:00,-1.8,0.2,1.92,9.7,0.28,0.27,94.66,55.44,1.55,630.4,11,2,842.0
2019-11-07 03:00:00,-1.8,0.18,1.1,8.01,0.25,0.24,95.03,52.12,1.38,630.4,11,3,1262.0
2019-11-07 04:00:00,-1.8,0.18,1.04,6.88,0.23,0.22,95.1,46.78,1.47,630.4,11,4,2504.0
2019-11-07 05:00:00,-1.89,0.2,4.09,7.24,0.31,0.3,93.61,55.86,1.48,631.4,11,5,5841.0
2019-11-07 06:00:00,-2.54,0.46,25.55,25.66,0.41,0.37,91.9,54.46,1.33,634.99,11,6,8438.0
2019-11-07 07:00:00,-2.7,0.22,1.15,8.21,0.19,0.18,91.83,58.31,1.26,633.01,11,7,7196.0
2019-11-07 08:00:00,-2.7,0.26,2.5,7.39,0.22,0.21,89.54,120.98,1.08,632.0,11,8,6778.0
2019-11-07 09:00:00,-2.7,0.27,3.56,8.49,0.28,0.25,90.1,136.96,0.34,630.4,11,9,7351.0
2019-11-07 10:00:00,-2.17,0.28,4.65,10.86,0.36,0.3,89.45,127.76,0.48,630.4,11,10,7456.0
2019-11-07 11:00:00,-1.8,0.19,3.92,11.63,0.36,0.32,88.3,127.33,0.18,630.4,11,11,7468.0
2019-11-07 12:00:00,-1.8,0.26,7.09,15.16,0.4,0.36,89.33,134.78,0.5,630.4,11,12,7145.0
2019-11-07 13:00:00,-1.8,0.31,12.41,15.63,0.47,0.42,90.47,219.48,0.48,630.4,11,13,7752.0
2019-11-07 14:00:00,-1.8,0.34,27.07,17.78,0.67,0.57,91.72,219.83,0.39,630.4,11,14,7105.0
2019-11-07 15:00:00,-1.04,0.43,36.78,19.23,1.13,0.98,89.18,220.27,0.42,630.4,11,15,6245.0
2019-11-07 16:00:00,0.54,0.39,32.64,17.25,1.77,1.5,80.61,208.42,0.36,630.4,11,16,4938.0
2019-11-07 17:00:00,2.64,0.32,34.32,16.18,2.46,1.99,72.44,185.25,0.54,630.4,11,17,4823.0
2019-11-07 18:00:00,4.94,0.37,21.8,13.72,2.72,2.16,63.5,186.15,0.64,630.4,11,18,6326.0
2019-11-07 19:00:00,7.07,0.35,17.71,14.75,3.15,2.37,55.72,141.34,0.63,630.4,11,19,6280.0
2019-11-07 20:00:00,,,,,,,,,,,11,20,5607.0
2019-11-07 21:00:00,8.3,0.25,17.3,17.0,3.2,2.1,56.5,24.9,1.3,630.4,11,21,4486.0
2019-11-07 22:00:00,9.07,0.3,17.39,18.95,2.62,2.0,55.59,258.2,1.85,630.4,11,22,2692.0
2019-11-07 23:00:00,9.0,0.22,6.4,19.3,2.2,1.8,56.5,302.7,1.5,630.4,11,23,1959.0
2019-11-08 00:00:00,7.92,0.25,4.24,20.96,2.44,1.88,59.61,308.63,1.3,630.4,11,0,1820.0
2019-11-08 01:00:00,5.89,0.29,2.42,23.28,3.07,2.34,67.59,209.9,0.6,630.4,11,1,1235.0
2019-11-08 02:00:00,4.44,0.43,21.21,30.67,2.86,2.3,73.04,68.0,0.61,630.4,11,2,972.0
2019-11-08 03:00:00,2.9,0.4,26.88,29.22,2.96,2.46,79.94,241.6,0.3,630.4,11,3,891.0
2019-11-08 04:00:00,2.3,0.48,35.14,27.64,2.96,2.51,83.64,183.6,0.15,630.4,11,4,1946.0
2019-11-08 05:00:00,1.99,0.79,66.74,27.2,5.44,4.59,84.62,168.35,0.08,630.4,11,5,5465.0
2019-11-08 06:00:00,1.48,1.65,154.32,64.11,4.41,3.75,86.71,146.07,0.25,630.4,11,6,8161.0
2019-11-08 07:00:00,0.48,0.85,100.57,28.91,3.41,2.94,89.52,112.28,0.34,630.4,11,7,7261.0
2019-11-08 08:00:00,-0.45,0.85,76.49,29.43,2.98,2.62,89.83,176.03,0.26,630.4,11,8,6552.0
2019-11-08 09:00:00,-0.72,1.06,112.28,29.56,3.68,3.23,91.34,138.52,0.36,630.4,11,9,6932.0
2019-11-08 10:00:00,-1.64,1.18,123.51,28.3,3.68,3.23,93.08,152.09,0.27,630.4,11,10,7332.0
2019-11-08 11:00:00,-2.01,0.75,99.68,28.68,3.38,3.0,94.06,170.09,0.2,630.4,11,11,6873.0
2019-11-08 12:00:00,-2.13,0.81,90.56,27.34,3.01,2.68,94.06,180.22,0.37,630.4,11,12,7241.0
2019-11-08 13:00:00,-1.72,0.73,73.44,28.47,2.64,2.33,90.66,155.71,0.52,630.4,11,13,6609.0
2019-11-08 14:00:00,-1.01,0.78,98.85,33.09,2.14,1.86,81.41,150.43,0.74,630.4,11,14,6466.0
2019-11-08 15:00:00,1.18,0.7,110.71,35.75,2.99,1.88,64.19,153.11,0.46,630.4,11,15,5406.0
2019-11-08 16:00:00,6.12,0.68,96.6,38.99,4.53,2.18,43.32,159.44,0.79,630.4,11,16,5007.0
2019-11-08 17:00:00,10.62,0.58,76.27,36.51,6.46,2.6,32.06,168.13,0.77,630.4,11,17,5041.0
2019-11-08 18:00:00,15.48,0.58,49.16,32.35,3.75,1.65,22.84,171.02,0.79,630.4,11,18,6077.0
2019-11-08 19:00:00,18.06,0.44,31.96,26.44,3.45,1.4,16.26,175.54,1.14,630.4,11,19,5803.0
2019-11-08 20:00:00,,,,,,,,,,,11,20,5593.0
2019-11-08 21:00:00,22.2,0.23,6.5,12.0,2.7,0.6,10.6,250.6,1.7,625.0,11,21,4866.0
2019-11-08 22:00:00,21.87,0.21,2.48,7.66,4.19,1.21,11.34,256.39,2.66,625.0,11,22,4080.0
2019-11-08 23:00:00,20.57,0.13,2.12,9.39,5.24,1.43,13.1,258.83,2.71,627.36,11,23,3136.0
2019-11-09 00:00:00,18.77,0.23,8.53,21.65,4.56,1.6,15.2,233.76,1.07,629.95,11,0,2213.0
2019-11-09 01:00:00,16.53,0.34,17.07,33.41,4.82,1.84,17.33,223.07,0.86,630.4,11,1,1421.0
2019-11-09 02:00:00,14.67,0.45,28.71,44.66,3.23,1.66,20.3,207.03,0.56,630.4,11,2,1371.0
2019-11-09 03:00:00,12.06,0.76,97.43,49.95,6.78,3.41,26.31,150.25,0.4,630.4,11,3,1064.0
2019-11-09 04:00:00,10.14,0.82,37.26,44.22,6.66,3.46,30.77,122.5,0.69,630.4,11,4,1484.0
2019-11-09 05:00:00,8.94,0.54,19.86,32.64,3.06,2.16,34.05,131.25,0.93,630.4,11,5,2635.0
2019-11-09 06:00:00,6.9,0.67,30.52,25.69,2.15,1.54,41.75,154.63,0.72,630.4,11,6,4167.0
2019-11-09 07:00:00,6.38,0.33,3.98,23.94,1.65,1.07,42.41,155.36,0.9,630.4,11,7,5039.0
2019-11-09 08:00:00,6.5,0.37,3.26,24.5,1.51,1.08,40.71,165.46,0.95,630.4,11,8,5762.0
2019-11-09 09:00:00,6.58,0.3,2.67,26.28,0.86,0.65,39.48,170.2,1.1,630.4,11,9,6349.0
2019-11-09 10:00:00,6.5,0.27,1.73,22.09,0.67,0.5,39.74,162.77,1.16,630.4,11,10,6387.0
2019-11-09 11:00:00,6.5,0.19,1.21,16.71,0.63,0.4,38.56,173.39,1.18,630.4,11,11,7022.0
2019-11-09 12:00:00,5.98,0.22,1.58,16.66,0.55,0.36,39.87,168.83,1.04,629.01,11,12,7076.0
2019-11-09 13:00:00,6.5,0.23,4.12,17.0,1.02,0.48,39.98,170.8,1.09,625.26,11,13,6928.0
2019-11-09 14:00:00,6.62,0.27,7.6,18.47,1.63,0.67,39.26,169.7,1.1,625.0,11,14,6683.0
2019-11-09 15:00:00,8.37,0.37,20.93,24.14,2.11,0.9,36.11,173.48,1.11,625.0,11,15,6616.0
2019-11-09 16:00:00,12.29,0.4,24.08,22.2,2.96,1.16,29.68,167.39,0.98,625.0,11,16,6648.0
2019-11-09 17:00:00,15.98,0.36,30.36,23.26,6.96,2.08,24.45,166.93,1.11,625.0,11,17,6582.0
2019-11-09 18:00:00,20.08,0.25,31.21,21.13,3.07,1.1,19.22,160.94,1.27,625.0,11,18,6019.0
2019-11-09 19:00:00,23.33,0.26,19.07,16.79,2.61,1.03,15.11,171.74,1.0,625.0,11,19,5295.0
2019-11-09 20:00:00,25.91,0.18,9.17,13.47,2.7,0.95,12.89,194.97,0.73,625.0,11,20,4103.0
2019-11-09 21:00:00,26.89,0.13,2.75,9.24,1.54,0.65,11.76,277.38,1.26,625.0,11,21,3841.0
2019-11-09 22:00:00,26.7,0.04,0.48,3.44,1.02,0.43,9.75,262.11,2.16,625.0,11,22,3473.0
2019-11-09 23:00:00,25.66,0.07,0.86,6.4,1.67,0.66,10.5,247.07,1.86,625.0,11,23,2538.0
2019-11-10 00:00:00,23.38,0.19,0.58,14.91,2.75,1.04,12.72,229.17,0.84,625.0,11,0,1513.0
2019-11-10 01:00:00,19.16,0.4,3.01,24.75,3.01,1.87,15.33,215.98,0.42,625.0,11,1,1572.0
2019-11-10 02:00:00,15.38,0.81,36.88,45.12,9.68,7.14,21.06,172.7,0.22,625.0,11,2,1423.0
2019-11-10 03:00:00,11.87,1.16,65.61,43.41,7.07,5.23,30.18,142.21,0.51,625.0,11,3,1108.0
2019-11-10 04:00:00,10.02,1.15,64.03,41.41,6.99,5.34,35.63,127.16,0.5,625.0,11,4,1299.0
2019-11-10 05:00:00,10.31,0.72,42.36,38.01,4.42,3.38,33.31,139.69,0.97,625.0,11,5,1712.0
2019-11-10 06:00:00,8.95,1.4,117.72,69.16,2.95,2.27,37.86,148.74,0.68,625.0,11,6,3024.0
2019-11-10 07:00:00,7.46,0.53,14.84,35.15,2.43,1.89,42.04,146.84,0.66,625.0,11,7,3455.0
2019-11-10 08:00:00,6.52,0.59,14.07,34.54,2.16,1.67,43.51,122.28,0.68,625.0,11,8,4672.0
2019-11-10 09:00:00,5.19,0.43,7.28,24.22,1.54,1.2,47.21,157.98,0.61,625.0,11,9,5506.0
2019-11-10 10:00:00,4.68,0.37,5.03,22.47,1.14,0.91,48.84,177.32,0.85,625.0,11,10,6358.0
2019-11-10 11:00:00,3.69,0.31,27.75,33.9,1.45,1.14,53.22,169.33,0.58,625.0,11,11,6569.0
2019-11-10 12:00:00,4.05,0.34,33.64,35.03,1.57,1.27,49.74,209.94,0.62,625.0,11,12,6719.0
2019-11-10 13:00:00,2.41,0.44,44.47,36.29,2.06,1.6,56.31,118.74,0.46,625.0,11,13,6807.0
2019-11-10 14:00:00,1.99,0.55,53.86,37.02,1.2,0.96,58.83,167.46,0.45,625.0,11,14,6863.0
2019-11-10 15:00:00,3.87,0.46,48.9,33.95,0.9,0.69,52.5,154.63,0.6,625.0,11,15,6877.0
2019-11-10 16:00:00,8.63,0.31,24.23,23.66,1.4,1.01,36.72,165.09,1.0,625.0,11,16,6523.0
2019-11-10 17:00:00,13.29,0.22,12.17,16.21,1.17,0.8,26.05,161.93,0.76,625.0,11,17,6269.0
2019-11-10 18:00:00,16.65,0.27,7.24,12.67,1.06,0.71,20.33,108.58,0.7,625.0,11,18,5756.0
2019-11-10 19:00:00,18.5,0.21,4.48,10.09,1.07,0.68,19.01,123.86,1.53,625.0,11,19,4468.0
2019-11-10 20:00:00,18.86,0.18,3.12,8.12,1.3,0.81,20.14,122.24,2.08,622.33,11,20,4160.0
2019-11-10 21:00:00,20.1,0.14,1.07,4.98,1.12,0.64,17.59,64.32,2.18,619.5,11,21,3208.0
2019-11-10 22:00:00,20.15,0.13,0.49,4.14,1.21,0.59,16.08,60.07,2.08,619.5,11,22,2630.0
2019-11-10 23:00:00,18.36,0.11,0.38,6.43,1.06,0.6,17.39,43.52,1.51,619.5,11,23,2081.0
2019-11-11 00:00:00,16.85,0.19,0.52,13.28,1.29,0.66,20.05,58.22,1.18,620.71,11,0,1548.0
2019-11-11 01:00:00,15.77,0.38,3.22,23.64,2.46,1.52,22.69,105.81,0.88,624.91,11,1,968.0
2019-11-11 02:00:00,14.47,0.45,2.66,30.06,2.9,1.86,25.38,102.55,0.9,625.0,11,2,885.0
2019-11-11 03:00:00,6.22,0.13,0.61,8.12,21.73,3.64,58.53,85.54,3.85,625.0,11,3,1215.0
2019-11-11 04:00:00,0.92,0.12,0.3,4.08,0.59,0.49,82.0,290.04,3.36,627.44,11,4,2096.0
2019-11-11 05:00:00,-1.3,0.06,3.76,3.97,0.62,0.52,91.16,126.57,2.28,630.4,11,5,3678.0
2019-11-11 06:00:00,-2.62,0.29,24.66,22.95,0.22,0.2,94.9,46.51,2.6,630.4,11,6,6081.0
2019-11-11 07:00:00,-3.69,0.06,1.76,5.24,0.15,0.14,95.42,157.91,2.39,630.4,11,7,5543.0
2019-11-11 08:00:00,-5.08,0.08,0.44,3.91,0.11,0.1,95.11,63.06,2.43,630.4,11,8,5117.0
2019-11-11 09:00:00,-6.91,0.08,1.08,5.27,0.11,0.1,93.87,112.67,2.68,630.4,11,9,5890.0
2019-11-11 10:00:00,-8.29,0.08,0.13,3.13,0.1,0.1,91.59,58.64,2.0,631.03,11,10,6138.0
2019-11-11 11:00:00,-9.04,0.07,0.43,4.1,0.11,0.1,87.95,75.72,1.87,635.54,11,11,6888.0
2019-11-11 12:00:00,-9.85,0.1,0.39,4.72,0.17,0.14,89.47,47.82,1.36,635.8,11,12,7295.0
2019-11-11 13:00:00,-10.55,0.11,0.84,6.51,0.2,0.18,89.72,48.57,1.53,635.8,11,13,7285.0
2019-11-11 14:00:00,-11.0,0.15,1.12,8.1,0.19,0.18,88.05,49.09,1.64,635.8,11,14,7638.0
2019-11-11 15:00:00,-11.0,0.17,3.45,10.32,0.22,0.2,87.05,58.59,1.41,635.8,11,15,7346.0
2019-11-11 16:00:00,-11.0,0.14,5.58,10.21,0.22,0.2,86.56,94.37,1.45,635.8,11,16,5721.0
2019-11-11 17:00:00,-10.52,0.09,7.53,7.65,0.22,0.2,83.74,69.26,1.38,635.8,11,17,6043.0
2019-11-11 18:00:00,-9.6,0.1,6.89,6.92,0.21,0.2,75.22,101.62,0.71,635.8,11,18,5708.0
2019-11-11 19:00:00,-9.3,0.14,10.55,9.42,0.2,,70.2,110.7,0.64,635.8,11,19,4848.0
2019-11-11 20:00:00,-9.3,0.17,14.48,10.15,0.2,,70.2,143.65,0.77,635.8,11,20,4043.0
2019-11-11 21:00:00,-9.3,0.27,23.2,17.7,0.2,,70.2,188.4,1.0,635.8,11,21,3202.0
2019-11-11 22:00:00,-9.3,0.27,20.64,15.48,0.2,,70.2,184.32,1.14,635.8,11,22,2726.0
2019-11-11 23:00:00,-9.3,0.33,24.39,21.14,0.2,,70.2,178.13,1.01,635.8,11,23,1998.0
2019-11-12 00:00:00,-9.3,0.47,24.39,27.73,0.2,,70.2,164.2,0.7,635.8,11,0,1522.0
2019-11-12 01:00:00,-9.3,0.56,27.48,32.44,0.2,,70.2,146.04,0.38,635.8,11,1,934.0
2019-11-12 02:00:00,-9.3,0.85,44.4,33.04,0.2,,70.2,112.73,0.2,635.8,11,2,842.0
2019-11-12 03:00:00,-9.3,0.86,60.31,32.48,0.2,,70.2,134.14,0.16,635.8,11,3,1151.0
2019-11-12 04:00:00,-9.3,0.75,52.82,31.84,0.2,,70.2,131.34,0.49,635.8,11,4,2315.0
2019-11-12 05:00:00,-9.3,0.54,56.5,33.16,0.2,,70.2,139.89,0.36,635.8,11,5,5716.0
2019-11-12 06:00:00,-9.3,1.23,127.04,64.46,0.2,,70.2,128.19,0.76,635.8,11,6,8361.0
2019-11-12 07:00:00,-9.3,0.35,41.46,34.17,0.2,,70.2,147.29,0.43,635.8,11,7,7488.0
2019-11-12 08:00:00,-9.3,0.38,47.38,29.71,0.2,,70.2,143.71,0.44,635.8,11,8,6628.0
2019-11-12 09:00:00,-9.3,0.34,51.19,26.71,0.2,,70.2,122.14,0.48,635.8,11,9,6015.0
2019-11-12 10:00:00,-9.3,0.35,44.48,27.76,0.2,,70.2,155.25,0.26,635.8,11,10,7039.0
2019-11-12 11:00:00,-9.3,0.34,44.92,28.98,0.2,,70.2,168.34,0.67,635.8,11,11,7064.0
2019-11-12 12:00:00,-9.3,0.4,29.64,35.05,0.2,,70.2,171.58,0.83,635.8,11,12,7064.0
2019-11-12 13:00:00,-9.3,0.4,22.68,29.42,0.2,,70.2,164.46,0.96,635.8,11,13,7350.0
2019-11-12 14:00:00,-9.3,0.62,68.12,36.47,0.2,,70.2,172.23,0.89,635.8,11,14,7628.0
2019-11-12 15:00:00,-9.3,0.71,88.17,37.29,0.2,,70.2,164.39,0.93,635.8,11,15,5230.0
2019-11-12 16:00:00,-9.3,0.58,52.14,29.6,0.2,,70.2,169.25,1.36,635.8,11,16,4962.0
2019-11-12 17:00:00,-9.3,0.42,74.56,32.52,0.2,,70.2,170.64,1.52,635.8,11,17,5424.0
2019-11-12 18:00:00,-9.3,0.28,33.97,20.78,0.2,,70.2,166.77,1.42,635.8,11,18,6145.0
2019-11-12 19:00:00,-9.3,0.3,28.66,21.1,0.2,,70.2,159.93,1.25,635.8,11,19,5734.0
2019-11-12 20:00:00,-9.3,0.27,20.63,19.78,0.2,,70.2,162.45,1.02,635.8,11,20,4396.0
2019-11-12 21:00:00,-9.3,0.25,11.88,15.87,0.2,,70.2,164.46,0.33,635.8,11,21,3596.0
2019-11-12 22:00:00,-9.3,0.23,8.79,16.18,0.2,,70.2,166.22,0.47,635.8,11,22,2416.0
2019-11-12 23:00:00,-9.3,0.15,5.09,17.08,0.2,,70.2,273.02,1.56,635.8,11,23,2000.0
2019-11-13 00:00:00,-9.3,0.35,17.1,37.8,0.2,,70.2,105.05,0.61,635.8,11,0,1157.0
2019-11-13 01:00:00,-9.3,1.33,137.7,47.07,0.2,,70.2,210.66,0.52,635.8,11,1,788.0
2019-11-13 02:00:00,-9.3,0.7,75.54,42.3,0.2,,70.2,173.94,0.51,635.8,11,2,797.0
2019-11-13 03:00:00,-9.3,1.1,113.45,43.7,0.2,,70.2,159.11,0.53,635.8,11,3,1128.0
2019-11-13 04:00:00,-9.3,0.89,77.01,42.9,0.2,,70.2,145.62,0.7,635.8,11,4,2121.0
2019-11-13 05:00:00,-9.3,0.35,24.72,29.32,0.2,,70.2,159.99,0.69,635.8,11,5,5832.0
2019-11-13 06:00:00,-9.3,0.53,29.74,31.94,0.2,,70.2,158.81,0.91,635.8,11,6,8488.0
2019-11-13 07:00:00,-9.3,0.25,16.44,39.75,0.2,,70.2,168.25,0.82,635.8,11,7,6994.0
2019-11-13 08:00:00,-9.3,0.38,36.69,44.33,0.2,,70.2,172.87,0.91,635.8,11,8,6137.0
2019-11-13 09:00:00,-9.3,0.36,27.53,41.76,0.2,,70.2,182.38,1.54,635.8,11,9,6465.0
2019-11-13 10:00:00,-9.3,0.24,19.28,40.01,0.2,,70.2,168.87,1.27,635.8,11,10,6962.0
2019-11-13 11:00:00,-9.3,0.13,5.42,24.64,0.2,,70.2,207.74,2.34,635.8,11,11,7051.0
2019-11-13 12:00:00,-9.3,0.11,1.38,10.49,0.2,,70.2,243.19,4.17,635.8,11,12,7257.0
2019-11-13 13:00:00,-9.3,0.1,0.12,4.9,0.2,,70.2,269.44,5.68,635.8,11,13,7320.0
2019-11-13 14:00:00,-9.3,0.12,0.46,8.19,0.2,,70.2,270.93,4.73,635.8,11,14,7184.0
2019-11-13 15:00:00,-9.3,0.13,1.12,8.58,0.2,,70.2,268.68,4.1,635.8,11,15,5399.0
2019-11-13 16:00:00,-9.3,0.14,2.87,9.31,0.2,,70.2,266.75,3.64,635.8,11,16,4482.0
2019-11-13 17:00:00,-9.3,0.09,3.1,9.86,0.2,,70.2,233.15,2.58,635.8,11,17,5335.0
2019-11-13 18:00:00,-9.3,0.13,3.69,9.38,0.2,,70.2,51.69,2.28,635.8,11,18,6734.0
2019-11-13 19:00:00,-9.3,0.11,2.59,5.8,0.2,,70.2,55.11,2.72,635.8,11,19,5359.0
2019-11-13 20:00:00,-9.3,0.11,2.74,6.31,0.2,,70.2,58.92,3.12,635.8,11,20,4529.0
2019-11-13 21:00:00,-9.3,0.12,2.4,5.9,0.2,,70.2,70.3,2.2,635.8,11,21,3544.0
2019-11-13 22:00:00,-9.3,0.17,6.31,11.14,0.2,,70.2,75.77,2.26,635.8,11,22,3121.0
2019-11-13 23:00:00,-9.3,0.13,2.59,8.62,0.2,,70.2,61.14,2.44,635.8,11,23,2013.0
2019-11-14 00:00:00,-9.3,0.19,1.09,12.35,0.2,,70.2,53.96,2.08,635.8,11,0,1276.0
2019-11-14 01:00:00,-9.3,0.28,2.51,20.28,0.2,,70.2,65.1,1.48,635.8,11,1,799.0
2019-11-14 02:00:00,-9.3,0.48,13.06,29.76,0.2,,70.2,85.09,1.07,635.8,11,2,847.0
2019-11-14 03:00:00,-9.3,0.43,5.96,27.22,0.2,,70.2,75.07,0.59,635.8,11,3,1179.0
2019-11-14 04:00:00,-9.3,0.36,4.41,21.0,0.2,,70.2,84.19,0.68,635.8,11,4,2330.0
2019-11-14 05:00:00,-9.3,0.27,13.81,21.96,0.2,,70.2,111.64,0.38,635.8,11,5,5589.0
2019-11-14 06:00:00,-9.3,1.1,114.66,70.85,0.2,,70.2,150.97,0.29,635.8,11,6,8205.0
2019-11-14 07:00:00,-9.3,0.26,3.7,28.0,0.2,,70.2,166.02,0.42,635.8,11,7,7522.0
2019-11-14 08:00:00,-9.3,0.22,1.08,21.2,0.2,,70.2,138.51,0.86,635.8,11,8,6414.0
2019-11-14 09:00:00,-9.3,0.15,0.37,15.45,0.2,,70.2,159.9,1.62,635.8,11,9,6499.0
2019-11-14 10:00:00,-9.3,0.09,-0.02,5.08,0.2,,70.2,42.03,1.66,635.8,11,10,6855.0
2019-11-14 11:00:00,-9.3,0.07,0.0,5.49,0.2,,70.2,47.03,1.21,635.8,11,11,7410.0
2019-11-14 12:00:00,-9.3,0.11,1.04,11.14,0.2,,70.2,65.75,0.78,635.8,11,12,7697.0
2019-11-14 13:00:00,-9.3,0.19,5.99,17.36,0.2,,70.2,154.11,0.33,635.8,11,13,7849.0
2019-11-14 14:00:00,-9.3,0.39,29.56,28.28,0.2,,70.2,127.97,0.44,635.8,11,14,6999.0
2019-11-14 15:00:00,-9.3,0.48,53.13,31.96,0.2,,70.2,125.0,0.72,635.8,11,15,6076.0
2019-11-14 16:00:00,-9.3,0.43,32.6,20.5,0.2,,70.2,161.0,1.4,635.8,11,16,5979.0
2019-11-14 17:00:00,-9.3,0.33,28.19,19.02,0.2,,70.2,145.2,0.98,635.8,11,17,4721.0
2019-11-14 18:00:00,-9.3,0.43,16.3,16.5,0.2,,70.2,157.75,0.78,635.8,11,18,6242.0
2019-11-14 19:00:00,-9.3,0.37,12.48,13.69,0.2,,70.2,136.11,0.74,635.8,11,19,5946.0
2019-11-14 20:00:00,-9.3,0.32,7.19,10.92,0.2,,70.2,133.7,0.76,635.8,11,20,4953.0
2019-11-14 21:00:00,-9.3,0.26,2.8,7.7,0.2,,70.2,183.2,0.1,635.8,11,21,4366.0
2019-11-14 22:00:00,-9.3,0.29,3.31,10.56,0.2,,70.2,126.94,0.68,635.8,11,22,2918.0
2019-11-14 23:00:00,-9.3,0.25,13.09,23.75,0.2,,70.2,103.88,0.83,635.8,11,23,2183.0
2019-11-15 00:00:00,-9.3,0.47,23.39,42.73,0.2,,70.2,115.62,0.21,635.8,11,0,1625.0
2019-11-15 01:00:00,-9.3,0.5,18.96,36.33,0.2,,70.2,141.96,0.5,635.8,11,1,1017.0
2019-11-15 02:00:00,-9.3,0.49,15.83,37.24,0.2,,70.2,153.39,0.43,635.8,11,2,976.0
2019-11-15 03:00:00,-9.3,0.57,18.74,40.22,0.2,,70.2,169.06,0.68,635.8,11,3,1284.0
2019-11-15 04:00:00,-9.3,0.63,24.86,41.59,0.2,,70.2,147.1,0.36,635.8,11,4,2109.0
2019-11-15 05:00:00,-9.3,0.41,18.41,30.18,0.2,,70.2,142.83,0.45,635.8,11,5,5284.0
2019-11-15 06:00:00,-9.3,0.68,34.57,40.71,0.2,,70.2,149.26,0.41,635.8,11,6,8393.0
2019-11-15 07:00:00,-9.3,0.44,16.54,34.94,0.2,,70.2,129.19,0.74,635.8,11,7,7136.0
2019-11-15 08:00:00,-9.3,0.49,15.44,34.14,0.2,,70.2,134.11,0.37,635.8,11,8,6408.0
2019-11-15 09:00:00,-9.3,0.46,23.02,33.72,0.2,,70.2,152.19,0.19,635.8,11,9,6816.0
2019-11-15 10:00:00,-9.3,0.5,29.89,33.31,0.2,,70.2,161.77,0.38,635.8,11,10,7205.0
2019-11-15 11:00:00,-9.3,0.47,48.52,34.5,0.2,,70.2,151.09,0.37,635.8,11,11,7074.0
2019-11-15 12:00:00,-9.3,0.48,30.91,32.48,0.2,,70.2,136.54,0.43,635.8,11,12,7595.0
2019-11-15 13:00:00,-9.3,0.58,41.11,32.4,0.2,,70.2,142.11,0.54,635.8,11,13,7478.0
2019-11-15 14:00:00,-9.3,0.56,63.59,37.36,0.2,,70.2,184.22,1.02,635.8,11,14,7339.0
2019-11-15 15:00:00,-9.3,0.88,110.52,42.52,0.2,,70.2,178.74,0.71,635.8,11,15,5973.0
2019-11-15 16:00:00,-9.3,1.0,87.87,41.86,0.2,,70.2,146.03,0.65,635.8,11,16,5501.0
2019-11-15 17:00:00,-9.3,0.7,90.56,41.89,0.2,,70.2,168.42,0.85,635.8,11,17,5156.0
2019-11-15 18:00:00,-9.3,0.98,119.42,49.65,0.2,,70.2,246.79,0.56,635.8,11,18,6483.0
2019-11-15 19:00:00,-9.3,0.97,75.2,48.0,0.2,,70.2,148.0,0.7,635.8,11,19,6510.0
2019-11-15 20:00:00,-9.3,0.52,39.42,32.4,0.2,,70.2,95.9,0.88,635.8,11,20,5431.0
2019-11-15 21:00:00,-9.3,0.28,9.3,17.9,0.2,,70.2,66.0,1.1,635.8,11,21,4543.0
2019-11-15 22:00:00,-9.3,0.23,5.34,15.66,0.2,,70.2,159.6,0.82,635.8,11,22,3486.0
2019-11-15 23:00:00,-9.3,0.28,10.77,29.45,0.2,,70.2,252.83,0.89,635.8,11,23,2140.0
